,raster_path,imagery_path,binary_path,place,tileID,suffix,img_size,res,pad,lat,long,img_src,lidar_src,band_means,band_stds,ndvi_mean,ndvi_std,ndvi_NaN,height_mean,height_std,height_NaN
153,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00153.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00153.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00153.tif,Santa_Monica,153,A,256,1,0,362528.0,3765760.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.80859375 113.45137024 116.87882996  95.55574036],[41.56794581 39.93864027 38.58270512 32.98398696],-0.07631046800728923,0.11751214602789653,0,2.392472505422879,2.833692062030165,0
154,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00154.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00154.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00154.tif,Santa_Monica,154,A,256,1,0,362528.0,3766016.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.37593079 113.21046448 113.89282227 101.4228363 ],[44.50461463 42.31398683 41.28853942 37.34194674],-0.04417461329375882,0.1358916485949494,0,3.5973443177368765,3.4681144779739066,0
155,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00155.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00155.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00155.tif,Santa_Monica,155,A,256,1,0,362528.0,3766272.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.08592224 111.52615356 112.38526917 103.52688599],[46.45449098 43.72135453 42.84759221 41.81509544],-0.03606341027624183,0.14102390333056644,0,6.074451887788809,8.67533328522299,0
156,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00156.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00156.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00156.tif,Santa_Monica,156,A,256,1,0,362528.0,3766528.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[109.49183655 110.46334839 110.08827209 102.23146057],[43.53633891 41.14164716 40.85679671 35.48532746],-0.024867374062878863,0.14839285969411825,0,3.2490430234549934,3.0707745800399984,0
157,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00157.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00157.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00157.tif,Santa_Monica,157,A,256,1,0,362528.0,3766784.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[110.72381592 111.60095215 110.38357544 106.43925476],[45.73682603 43.26323945 43.18843904 39.33110931],-0.011907209418151156,0.14897851605326995,0,3.585708980517169,2.943759900308473,0
158,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00158.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00158.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00158.tif,Santa_Monica,158,A,256,1,0,362528.0,3767040.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[111.13734436 110.76063538 109.42210388 105.35983276],[43.81570066 40.89913967 40.38936061 38.3408772 ],-0.020634057003579898,0.1402744082024414,0,3.8241323328420345,3.3454412407056995,0
159,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00159.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00159.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00159.tif,Santa_Monica,159,A,256,1,0,362528.0,3767296.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[106.05126953 106.64282227 104.50918579 104.53570557],[44.40677534 41.70918905 42.15758026 39.00234244],-4.5035244916391555e-05,0.15491441357761254,0,3.877693554978961,3.12963521514343,0
160,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00160.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00160.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00160.tif,Santa_Monica,160,A,256,1,0,362528.0,3767552.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 92.98959351  93.95065308  91.30418396 100.97645569],[38.86705537 35.68620411 34.47844102 37.55885857],0.04500809740817502,0.16526448529440727,0,3.208375904158493,2.959536912443205,0
161,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00161.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00161.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00161.tif,Santa_Monica,161,A,256,1,0,362528.0,3767808.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 84.50093079  85.51429749  80.21749878 105.33908081],[37.24134223 32.60579952 30.14646806 40.41608069],0.10973999817933232,0.16258418635761085,0,4.2448349552820375,4.854417665101045,0
162,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00162.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00162.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00162.tif,Santa_Monica,162,A,256,1,0,362528.0,3768064.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[80.73086548 82.72909546 79.32911682 98.49795532],[35.87130176 32.62951778 30.27247838 41.43345615],0.0951281211922206,0.1683860348183479,894,3.85896727726152,4.54061511236212,0
163,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00163.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00163.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00163.tif,Santa_Monica,163,A,256,1,0,362528.0,3768320.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[32.18869019 32.54548645 31.19816589 36.98191833],[47.21123269 46.50549947 44.25188471 53.38615863],0.06922233426633781,0.16781105373734842,41110,2.941415388516448,3.3375698517355024,0
166,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00166.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00166.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00166.tif,Santa_Monica,166,A,256,1,0,362784.0,3763200.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[113.54624939 116.14472961 114.73171997 117.54989624],[40.19732362 35.43194596 36.0046776  42.62067843],0.013492736113530412,0.19771946496273,0,2.1186828177247317,7.270097422400276,0
167,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00167.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00167.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00167.tif,Santa_Monica,167,A,256,1,0,362784.0,3763456.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 99.82722473 101.50756836 103.20806885  94.98249817],[40.18842618 37.02478316 34.44702964 36.57026137],-0.02180890574397409,0.14930493812520915,0,4.08973555156572,4.706841369931529,0
168,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00168.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00168.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00168.tif,Santa_Monica,168,A,256,1,0,362784.0,3763712.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[105.66970825 107.3921051  109.40400696 100.09062195],[43.17854404 40.71840956 39.95457781 38.62146312],-0.023450718353203115,0.14876122001679198,0,3.2700163752682694,3.163653363777408,0
169,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00169.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00169.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00169.tif,Santa_Monica,169,A,256,1,0,362784.0,3763968.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 99.29873657 101.5983429  101.42353821 101.05639648],[42.26835917 39.57336762 38.55481352 39.10262423],0.013105761715582531,0.16433946783772035,0,3.9935123029072086,4.053746806478582,0
170,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00170.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00170.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00170.tif,Santa_Monica,170,A,256,1,0,362784.0,3764224.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[100.17472839 101.88941956 102.08305359 102.51194763],[43.48677935 40.68967914 40.03903029 39.77762103],0.016121366538765614,0.1678657813094035,0,3.730756457837053,3.3010038069226737,0
171,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00171.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00171.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00171.tif,Santa_Monica,171,A,256,1,0,362784.0,3764480.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[104.75587463 106.46755981 107.21881104  99.88638306],[44.9944399  42.22726371 40.52154914 40.21599057],-0.019497516718885773,0.14411430196028793,0,4.519011109955108,6.279175738747592,0
172,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00172.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00172.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00172.tif,Santa_Monica,172,A,256,1,0,362784.0,3764736.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[118.64057922 119.21916199 120.7322998  102.5821991 ],[46.4261868  43.95273395 42.20326736 40.07551336],-0.06934861270505621,0.10403662638143372,0,2.79965004172677,3.6013835557006404,0
173,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00173.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00173.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00173.tif,Santa_Monica,173,A,256,1,0,362784.0,3764992.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.92686462 112.77336121 112.7543335  102.3875885 ],[42.54755182 40.23327265 39.60612135 33.84811221],-0.039373326893361586,0.12932151004896406,0,1.9124651777805024,2.759658447578537,0
174,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00174.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00174.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00174.tif,Santa_Monica,174,A,256,1,0,362784.0,3765248.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[128.86077881 129.29763794 132.60188293 108.69143677],[47.31892877 45.44405913 43.63588419 41.71110655],-0.08443119295460377,0.08854090316237638,0,2.486948754392761,2.756992816415029,0
175,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00175.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00175.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00175.tif,Santa_Monica,175,A,256,1,0,362784.0,3765504.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[123.56962585 124.46627808 126.59474182 105.36860657],[46.19716489 44.07904019 42.81089145 37.5133506 ],-0.07320645460097452,0.10541676807550056,0,3.1990929949409104,3.3501829258928084,0
176,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00176.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00176.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00176.tif,Santa_Monica,176,A,256,1,0,362784.0,3765760.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.25253296 113.59770203 114.8086853  101.39329529],[43.67004667 41.23711743 39.90520179 37.87450201],-0.04692528390610207,0.1246806876201796,0,2.76091096057593,3.147305323182433,0
177,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00177.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00177.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00177.tif,Santa_Monica,177,A,256,1,0,362784.0,3766016.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[114.28186035 114.60221863 116.34249878 100.27833557],[42.26266262 39.89268044 38.884819   36.2520789 ],-0.06123757525913831,0.11596699311250212,0,2.7444281350544832,3.7254087697631015,0
178,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00178.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00178.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00178.tif,Santa_Monica,178,A,256,1,0,362784.0,3766272.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[104.1427002  106.47505188 107.99227905  97.114151  ],[44.63013409 41.98319511 40.48657345 39.02627247],-0.029096609432532006,0.14297116126383594,0,4.7259272747138965,5.674630599518792,0
179,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00179.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00179.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00179.tif,Santa_Monica,179,A,256,1,0,362784.0,3766528.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[113.96655273 114.92474365 115.9533844  103.25666809],[44.84817063 42.46333847 41.42158299 39.18687418],-0.045341037355136386,0.12378090315192247,0,2.7645690411220025,3.0494069546183233,0
180,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00180.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00180.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00180.tif,Santa_Monica,180,A,256,1,0,362784.0,3766784.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[113.84658813 114.71417236 114.6125946  106.23916626],[47.86664743 44.97582763 44.37722973 40.61522668],-0.02674448705543853,0.13566546955554454,0,3.7643445668885374,3.711510183148148,0
181,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00181.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00181.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00181.tif,Santa_Monica,181,A,256,1,0,362784.0,3767040.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[102.04322815 102.96192932 101.25491333 103.69377136],[45.71201144 43.32353178 43.74421966 41.09221927],0.015431524327116362,0.1547005062415436,0,3.9626679358874246,3.529900000770464,0
182,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00182.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00182.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00182.tif,Santa_Monica,182,A,256,1,0,362784.0,3767296.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 91.46942139  92.15986633  88.13835144 103.05749512],[38.29899037 34.30470575 32.67109331 39.31203721],0.060337169353118725,0.16267108512333855,0,3.315796290825861,3.4765644598198646,0
183,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00183.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00183.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00183.tif,Santa_Monica,183,A,256,1,0,362784.0,3767552.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 99.79484558 101.63154602  97.36352539 109.56799316],[38.16129018 34.94159161 35.38684172 39.07371031],0.046793581890732135,0.17543846403189403,0,2.117547942932039,2.4571848881904748,0
184,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00184.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00184.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00184.tif,Santa_Monica,184,A,256,1,0,362784.0,3767808.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[86.12863159 87.84558105 84.26026917 98.79760742],[39.79720773 36.5516154  34.83305513 41.58760429],0.07011205161664191,0.16698217169898566,1563,3.330285520698338,4.090346748339631,0
185,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00185.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00185.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00185.tif,Santa_Monica,185,A,256,1,0,362784.0,3768064.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[28.85620117 29.05958557 27.89407349 32.23884583],[45.95132306 45.39092962 43.22045465 51.05891163],0.053899652686302466,0.159167066615945,44180,2.7841346179093245,3.3341731025144803,0
187,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00187.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00187.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00187.tif,Santa_Monica,187,A,256,1,0,363040.0,3762944.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[86.48271179 86.15422058 84.56440735 87.25698853],[63.88662362 61.71923461 60.01077303 62.93084479],0.0066307411115563465,0.16163175404041474,16781,3.415748760381722,4.549656702770452,0
188,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00188.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00188.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00188.tif,Santa_Monica,188,A,256,1,0,363040.0,3763200.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 95.01179504  97.15696716 100.5344696   96.996521  ],[45.8676652  42.93287854 41.12848649 44.4290496 ],0.011959482418056666,0.15844553557517366,0,4.353415304495066,7.657158991617871,0
189,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00189.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00189.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00189.tif,Santa_Monica,189,A,256,1,0,363040.0,3763456.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[104.87449646 105.56866455 107.25601196 100.00247192],[42.56720594 39.71010733 37.92257686 37.87439681],-0.019108848191621064,0.14509717309468326,0,3.116976111198694,2.960681576246252,0
190,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00190.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00190.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00190.tif,Santa_Monica,190,A,256,1,0,363040.0,3763712.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[104.55232239 105.60453796 106.19645691 102.30941772],[41.71657345 39.00745649 37.69715176 37.52206578],-0.00626935675489193,0.14950789613940246,0,2.879753822775644,3.0622789365472265,0
191,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00191.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00191.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00191.tif,Santa_Monica,191,A,256,1,0,363040.0,3763968.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[100.89111328 102.46253967 100.91366577 107.35009766],[40.18649703 36.84339674 35.8319777  39.87747833],0.03161233409329256,0.1763000017623678,0,2.877203453106432,3.2026705788781946,0
192,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00192.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00192.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00192.tif,Santa_Monica,192,A,256,1,0,363040.0,3764224.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 98.71160889 100.08666992  99.22584534 101.70732117],[40.29745764 37.83696178 36.72101436 37.53387938],0.019009321108779176,0.15423774767208195,0,2.8410286164555933,3.0284887898281374,0
193,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00193.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00193.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00193.tif,Santa_Monica,193,A,256,1,0,363040.0,3764480.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[105.32368469 106.50526428 107.47163391  98.76631165],[41.16395327 38.83092297 38.02711268 35.64398824],-0.026562914849453282,0.14647958379245274,0,2.498839229439468,2.8176680292919234,0
194,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00194.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00194.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00194.tif,Santa_Monica,194,A,256,1,0,363040.0,3764736.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[107.93661499 109.32807922 110.49243164 100.25717163],[43.912221   41.67221461 41.33200859 36.72920056],-0.028409127774427386,0.14017013790109786,0,2.7860386788315687,2.7217340800523555,0
195,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00195.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00195.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00195.tif,Santa_Monica,195,A,256,1,0,363040.0,3764992.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[102.53761292 103.87417603 102.161026   101.01905823],[40.78209846 37.82055991 36.85215909 34.15375829],0.001632510100915141,0.15371749953839936,0,2.9368173791284238,2.686171937335301,0
196,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00196.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00196.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00196.tif,Santa_Monica,196,A,256,1,0,363040.0,3765248.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[116.11193848 115.72375488 115.71565247 104.72254944],[43.30681549 40.62656113 38.90123787 33.64360538],-0.040891690345542735,0.12339551340675728,0,1.6789390846753236,2.5387957697886163,0
197,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00197.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00197.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00197.tif,Santa_Monica,197,A,256,1,0,363040.0,3765504.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[122.72990417 123.77641296 125.4644928  106.90249634],[43.86884807 41.37923145 39.88606121 36.82170717],-0.06448868314358336,0.10600171018406516,0,2.708857947623458,3.1982384474283285,0
198,/datadrive/UTC/Santa_Monica/combiTif/Santa_Monica_naip1_A_1m_p0_tile00198.tif,/datadrive/UTC/Santa_Monica/NAIP/imagery/none/Santa_Monica_naip1_A_1m_p0_tile00198.tif,/datadrive/UTC/Santa_Monica/fullMasks/binary/Santa_Monica_naip1_A_1m_p0_bi4_tile00198.tif,Santa_Monica,198,A,256,1,0,363040.0,3765760.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[120.60043335 121.29493713 121.17095947 109.1544342 ],[44.95996635 42.11873196 40.72919754 39.39996728],-0.045891017992993,0.12327893812482313,0,2.4297033696964188,3.079618406198893,0
