,raster_path,imagery_path,binary_path,place,tileID,suffix,img_size,res,pad,lat,long,img_src,lidar_src,band_means,band_stds,ndvi_mean,ndvi_std,ndvi_NaN,height_mean,height_std,height_NaN
1264,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile06319.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile06319.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile06319.tif,Los_Angeles,6319,A,256,1,0,364064.0,3798784.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[111.57113647 108.40228271  99.28408813 122.94151306],[41.79851639 36.82520601 34.11729726 38.58055087],0.05534123884552145,0.16716595157645905,0,1.8023180670109984,2.7285952484323888,0
1265,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile11124.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile11124.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile11124.tif,Los_Angeles,11124,A,256,1,0,371488.0,3784960.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[108.23422241 107.23576355 103.38908386 107.30258179],[38.12929397 34.66579597 33.50098833 31.63671026],0.002852297716120944,0.156793628693768,0,2.332434748898667,2.6932124697435427,0
1266,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile19933.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile19933.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile19933.tif,Los_Angeles,19933,A,256,1,0,389664.0,3776000.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.48141479 109.43884277 106.50653076 122.3841095 ],[35.90277946 32.91650159 31.76535677 27.87128833],0.05312290138661169,0.13349780578220444,0,2.197426492906856,2.604836746066958,0
1268,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile19869.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile19869.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile19869.tif,Los_Angeles,19869,A,256,1,0,389408.0,3775232.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[117.41496277 114.71638489 112.17939758 122.71755981],[39.08494006 36.73120829 35.6009487  29.44948379],0.03504202035892945,0.12384460937853947,0,2.4070671030560837,3.279461674920105,0
1270,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile10453.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile10453.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile10453.tif,Los_Angeles,10453,A,256,1,0,370464.0,3784704.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.51277161 110.91757202 104.90455627 104.98876953],[39.19807475 34.35260251 32.4635519  31.58118542],-0.02462571046196516,0.13458326003151422,0,3.4687018119756994,4.730106367472112,0
1271,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile10581.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile10581.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile10581.tif,Los_Angeles,10581,A,256,1,0,370720.0,3773440.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 90.69837952  92.31053162  83.26597595 123.35758972],[40.46095426 36.50466709 37.01005104 32.75147294],0.16951571319233594,0.20764328365810492,0,3.7432099642573182,4.527764496386479,0
1274,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile10654.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile10654.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile10654.tif,Los_Angeles,10654,A,256,1,0,370720.0,3792128.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[119.16346741 114.53735352 106.26963806 118.88627625],[36.69794868 32.80449041 32.53548999 28.6647352 ],0.00780527530026376,0.1567005253326576,0,2.8568996892454748,3.330798459915272,0
1275,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile08372.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile08372.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile08372.tif,Los_Angeles,8372,A,256,1,0,367392.0,3790336.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.21841431 109.27841187 100.67279053 115.70410156],[34.48252218 30.31866533 29.18883655 29.08143703],0.02144290813300387,0.16514286043416745,0,1.6764898083170965,2.0450341248866226,0
1276,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile00944.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile00944.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile00944.tif,Los_Angeles,944,A,256,1,0,352032.0,3786752.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[122.98503113 121.89828491 120.08506775 114.40270996],[42.44090243 40.08402886 39.48007216 34.20877104],-0.026902448863335596,0.16011318693349832,0,2.860876931239003,3.2275666477114675,0
1277,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile17104.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile17104.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile17104.tif,Los_Angeles,17104,A,256,1,0,381728.0,3779840.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 98.90727234  95.01721191  86.92192078 117.06593323],[32.56833156 29.29587878 27.85344091 28.70376986],0.09148963726906698,0.15296027250378416,0,1.904647501791299,3.903293417892492,0
1278,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile01453.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile01453.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile01453.tif,Los_Angeles,1453,A,256,1,0,353824.0,3791104.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[140.84623718 141.24969482 142.64163208 126.2585907 ],[45.23875625 43.06978888 42.88617481 38.4987588 ],-0.04994174511321603,0.13844885173300264,0,3.475424960374824,3.5659469108545823,0
1279,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile06230.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile06230.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile06230.tif,Los_Angeles,6230,A,256,1,0,364064.0,3776000.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[67.66137695 69.59555054 63.86192322 91.58467102],[38.80720978 35.63792076 29.72549572 44.98410706],0.15106461025045093,0.16735071514748315,0,3.4128087880049653,3.5003162909609946,0
1280,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile12081.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile12081.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile12081.tif,Los_Angeles,12081,A,256,1,0,373024.0,3785728.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[122.54420471 122.5166626  118.7518158  123.96125793],[46.06801651 43.72406908 44.41905073 39.66751131],0.016506440951729928,0.1561552704783341,0,2.3611744426583283,3.0730875238972315,0
1282,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile06867.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile06867.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile06867.tif,Los_Angeles,6867,A,256,1,0,365088.0,3790080.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[120.78237915 116.97158813 110.97869873 118.72671509],[38.86131007 34.68356034 34.06447194 32.92630781],-0.0009351389578640124,0.15171751434881925,0,2.2469618247389347,2.9424103011091143,0
1283,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile17187.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile17187.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile17187.tif,Los_Angeles,17187,A,256,1,0,381984.0,3760896.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[105.51991272 101.06887817  93.39697266 114.79481506],[37.02169947 34.90410208 33.3765353  29.54806014],0.055909201847057936,0.13002606484358115,0,1.8476852835227984,2.220183974512191,0
1285,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile06153.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile06153.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile06153.tif,Los_Angeles,6153,A,256,1,0,363808.0,3791616.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[100.11390686 100.35614014  94.39439392 110.66720581],[38.39578265 34.64970837 32.09560349 40.34546741],0.04862566926324163,0.17595111886326018,0,1.756197769771458,2.4210948848680096,0
1288,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile09873.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile09873.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile09873.tif,Los_Angeles,9873,A,256,1,0,369696.0,3769344.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[120.15899658 119.36251831 110.12065125 121.31529236],[45.80238741 40.7489514  38.89329545 35.22762852],0.020296032386525557,0.19481415925606535,0,5.590034717221273,5.330346292276966,0
1289,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile10231.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile10231.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile10231.tif,Los_Angeles,10231,A,256,1,0,370208.0,3772416.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 98.58030701  98.8589325   88.55847168 125.65371704],[40.40193366 33.87148609 34.14880255 34.66143522],0.13189400623387826,0.2201566212868616,0,3.533103769416063,3.6843491282511653,0
1291,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile12604.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile12604.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile12604.tif,Los_Angeles,12604,A,256,1,0,374048.0,3779328.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 97.39970398  97.67224121  92.15605164 114.12272644],[43.3473137  39.61159922 39.14578291 38.3097295 ],0.09392592706857528,0.18556731215289585,0,2.5401328491068527,2.9240033627025825,0
1292,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile08344.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile08344.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile08344.tif,Los_Angeles,8344,A,256,1,0,367392.0,3783168.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[106.03952026 104.15731812  98.63432312 104.84854126],[39.41707156 35.91592042 33.74098584 33.1451789 ],0.0020201868605163047,0.17563782322174507,0,3.707241348103559,3.663820381831824,0
1293,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile15796.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile15796.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile15796.tif,Los_Angeles,15796,A,256,1,0,379936.0,3793152.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 94.87094116  94.13212585  81.35261536 128.62667847],[34.04445803 28.26710274 27.73530655 37.35035333],0.15185331849606246,0.194729832582808,0,2.5159363492976485,3.6513731840665473,0
1294,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile11270.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile11270.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile11270.tif,Los_Angeles,11270,A,256,1,0,371744.0,3780864.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 85.43313599  88.21853638  82.45492554 109.72494507],[34.61114225 31.28085248 31.61552652 35.55283258],0.12515171689067373,0.20446738451942525,0,2.8362003750986995,3.5023881570602198,0
1295,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile07863.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile07863.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile07863.tif,Los_Angeles,7863,A,256,1,0,366624.0,3794944.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[113.53302002 110.38529968 101.28775024 118.6060791 ],[34.55625256 29.55891091 28.8222861  29.67114181],0.026891636842474757,0.17886936293129754,0,2.086451144961996,2.152864743161924,0
1296,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile01458.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile01458.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile01458.tif,Los_Angeles,1458,A,256,1,0,353824.0,3792384.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[108.03340149 107.77859497 104.83573914 111.58137512],[38.89706921 35.19587685 33.52358013 39.87748687],0.0133191237962329,0.16674866332245286,0,1.5122730032813332,2.5643146668180155,0
1298,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile18087.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile18087.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile18087.tif,Los_Angeles,18087,A,256,1,0,383520.0,3768064.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 97.526474    96.95962524  94.995224   102.52070618],[47.2193026  44.88418683 41.93880355 37.9295334 ],0.04760192416489417,0.1023945064400452,0,16.966004719994984,23.088971507272877,0
1299,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile02370.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile02370.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile02370.tif,Los_Angeles,2370,A,256,1,0,356128.0,3782912.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[106.20399475 104.8727417   96.45726013 123.33627319],[42.30043835 36.39778072 32.60538528 39.49404924],0.08192335955006058,0.174393887036487,0,2.419760904604181,3.5331306432108662,0
1300,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile00301.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile00301.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile00301.tif,Los_Angeles,301,A,256,1,0,348960.0,3787008.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[109.45930481 109.63801575 104.41430664 124.51477051],[45.33497985 39.40178196 40.08718312 37.01218228],0.08162029053007203,0.22795640520009414,0,1.9597332849421445,3.0954061372020645,0
1303,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile14358.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile14358.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile14358.tif,Los_Angeles,14358,A,256,1,0,377888.0,3777536.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 90.05358887  83.84184265  70.70974731 118.40742493],[35.87122961 30.29588525 24.42298612 29.75841303],0.15185004050404416,0.13121351193590766,0,1.5392494961305925,2.45132807110284,0
1306,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile15090.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile15090.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile15090.tif,Los_Angeles,15090,A,256,1,0,379168.0,3739136.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 94.29432678  93.11593628  86.0435791  108.04057312],[36.83438071 34.25568585 33.13148373 32.47753344],0.07820822599689238,0.15159054975518774,0,3.36246159426628,4.18732138482631,0
1308,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile03870.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile03870.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile03870.tif,Los_Angeles,3870,A,256,1,0,359456.0,3768576.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[112.4647522  112.89299011 106.2645874  124.09202576],[41.52115443 36.7810962  35.06117223 40.33551003],0.05205373726887785,0.1802307617155176,0,2.7786298142817483,2.567062843621061,0
1312,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile05039.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile05039.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile05039.tif,Los_Angeles,5039,A,256,1,0,361760.0,3771648.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 77.5716095   81.97511292  73.43629456 119.19372559],[35.01317325 32.12332242 29.20138919 42.42697916],0.21082579409885585,0.1853635235593014,0,6.463955496644519,8.498880916739331,0
1313,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile13566.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile13566.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile13566.tif,Los_Angeles,13566,A,256,1,0,376096.0,3790848.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[107.69303894 105.96109009  93.79905701 130.6855011 ],[46.52371036 40.86836264 40.01796258 30.72926062],0.12660572272650586,0.1918047687673669,0,2.9500301315739934,3.9052407958620337,0
1316,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile20078.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile20078.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile20078.tif,Los_Angeles,20078,A,256,1,0,390432.0,3778560.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[113.79046631 108.2515564   96.82699585 139.54753113],[34.69258934 30.40389955 27.70805212 26.27270745],0.1137407685465881,0.12853379732304215,0,2.0553320171987277,3.8162198648951335,0
1317,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile02527.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile02527.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile02527.tif,Los_Angeles,2527,A,256,1,0,356384.0,3793920.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[121.23963928 116.48025513 110.04188538 119.8885498 ],[41.21603817 34.94455326 31.81530294 36.05551867],-0.0003113478938345793,0.1484334597294711,0,2.575076826765585,3.221853675101785,0
1318,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile13989.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile13989.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile13989.tif,Los_Angeles,13989,A,256,1,0,377120.0,3775488.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 95.70796204  94.89672852  84.20692444 122.6204834 ],[39.85978302 34.74401871 34.68883305 30.95589944],0.14133003503085814,0.20002784358666287,0,3.775088875096465,3.7576382199475336,0
1319,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile18317.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile18317.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile18317.tif,Los_Angeles,18317,A,256,1,0,384032.0,3770880.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 91.8841095   89.76626587  81.87171936 116.45191956],[36.93316322 34.15832986 32.24053309 31.25792539],0.13316331724891484,0.15079543785990196,0,2.681750987653552,3.2143721580137097,3
1320,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile12926.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile12926.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile12926.tif,Los_Angeles,12926,A,256,1,0,374816.0,3763712.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[101.16053772  99.75488281  93.02737427 108.23471069],[40.66966107 37.22745532 35.24413081 36.32910568],0.04417149168125079,0.17275738438278287,0,1.940889058695568,2.2706161300488104,0
1323,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile08183.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile08183.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile08183.tif,Los_Angeles,8183,A,256,1,0,367136.0,3787520.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[107.73789978 106.07275391  99.4500885  113.82029724],[39.69662652 35.91125679 34.63831517 35.01747842],0.034723408547101535,0.17640088742555496,0,2.3406518850821123,2.7900034353411165,0
1325,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile07210.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile07210.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile07210.tif,Los_Angeles,7210,A,256,1,0,365600.0,3798272.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[118.65260315 114.17668152 102.93365479 125.37446594],[35.29368143 29.87352368 27.91625976 28.00243074],0.03631307202033796,0.15763404201357614,0,1.779408494199009,2.871823395942441,0
1328,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile11537.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile11537.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile11537.tif,Los_Angeles,11537,A,256,1,0,372256.0,3767296.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[111.56639099 108.42573547 101.45751953 118.09896851],[36.01025142 32.05929807 31.99615449 30.49020381],0.034881852127785606,0.1632363357105307,0,2.085092770862407,2.4660628541324248,0
1333,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile09355.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile09355.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile09355.tif,Los_Angeles,9355,A,256,1,0,368928.0,3770368.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 96.19204712 100.85636902  77.48254395 170.46925354],[28.12706505 21.82362235 19.22860759 24.10989335],0.2860309394569036,0.13105656435757135,0,0.6980360723744017,2.644106562023977,0
1334,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile19991.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile19991.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile19991.tif,Los_Angeles,19991,A,256,1,0,389920.0,3775744.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[108.269104   104.83680725 101.72953796 121.69004822],[33.71713037 31.05933968 29.49141324 27.12669345],0.06787946317776418,0.12311698699094945,0,2.2943983508908614,2.508862006189584,0
1337,/datadrive/UTC/Los_Angeles/combiTif/Los_Angeles_naip1_A_1m_p0_tile09720.tif,/datadrive/UTC/Los_Angeles/NAIP/imagery/none/Los_Angeles_naip1_A_1m_p0_tile09720.tif,/datadrive/UTC/Los_Angeles/fullMasks/binary/Los_Angeles_naip1_A_1m_p0_bi4_tile09720.tif,Los_Angeles,9720,A,256,1,0,369440.0,3774720.0,naip1,USGS_LPC_CA_LosAngeles_2016_LAS_2018,[ 84.94116211  79.64053345  71.18560791 102.49458313],[33.85513931 28.12796417 22.23279593 24.84680973],0.11204333232944208,0.1526473752165731,0,2.285539109395557,3.8959606937836133,0
